,fatherwords,motherwords,lwords,gendre,1
297197653,0,0,0,-0.24,1.0
297202055,0,0,0,0.98,1.0
297399184,0,0,0,0.54,1.0
297450836,0,0,0,1.0,1.0
297502201,0,0,0,-0.13,1.0
297516465,0,0,0,-0.99,-1.0
297519085,0,0,0,0.5,1.0
297596408,0,0,0,0.47,1.0
297618021,0,0,0,-1.0,-1.0
297623591,0,0,0,1.0,1.0
297640390,0,0,0,0.5,1.0
297650238,0,0,0,-0.97,-1.0
297701465,0,0,0,-1.0,-1.0
297726403,0,0,0,1.0,1.0
297736862,0,0,0,-1.0,-1.0
297750340,0,0,0,0.0,-1.0
297756145,0,0,0,0.13,-1.0
298036830,0,0,0,0.99,1.0
298080196,0,0,0,-1.0,-1.0
298161737,0,0,0,0.13,1.0
298176932,0,0,0,-0.99,-1.0
298188080,0,0,0,1.0,1.0
298196494,0,0,0,-0.99,-1.0
298224220,0,0,0,-0.5,-1.0
298236155,0,0,0,1.0,1.0
298365821,0,0,0,0.26,-1.0
298447126,0,0,0,0.5,1.0
298522302,0,0,0,0.13,1.0
298619994,0,0,0,-0.13,1.0
298727119,0,0,0,0.44,1.0
298749611,0,0,0,0.99,1.0
298783439,0,0,0,1.0,1.0
298872238,0,0,0,1.0,1.0
298905829,0,0,0,-1.0,-1.0
298947517,0,0,0,1.0,1.0
299094860,0,0,0,-0.13,1.0
299146307,0,0,0,1.0,1.0
299200547,0,0,0,-0.13,1.0
299223650,0,0,0,0.13,1.0
299313228,0,0,0,-0.13,-1.0
299333550,0,0,0,0.99,1.0
299439018,0,0,0,-1.0,-1.0
299477125,0,0,0,1.0,1.0
299492065,0,0,0,0.2,-1.0
299597198,0,0,0,1.0,1.0
299623908,0,0,0,1.0,1.0
299652037,0,0,0,0.5,-1.0
299697285,0,0,0,-1.0,-1.0
299799143,0,0,0,1.0,1.0
299832650,0,0,0,1.0,1.0
299869762,0,0,0,1.0,1.0
299948781,0,0,0,-0.28,1.0
299960380,0,0,0,0.89,1.0
300022618,0,0,0,-0.87,-1.0
300036985,0,0,0,-0.99,-1.0
300109179,0,0,0,0.13,1.0
300118556,0,0,0,1.0,1.0
300191486,0,0,0,-1.0,-1.0
300316934,0,0,0,0.13,1.0
300376515,0,0,0,-0.5,-1.0
300398469,0,0,0,-0.86,1.0
300413378,0,0,0,1.0,1.0
300413517,0,0,0,1.0,1.0
300446116,0,0,0,1.0,1.0
300534365,0,0,0,0.13,-1.0
300567635,0,0,0,-0.13,-1.0
300569911,0,0,0,0.93,1.0
300589897,0,0,0,-0.13,-1.0
300595157,0,0,0,1.0,1.0
300660078,0,0,0,1.0,1.0
300733328,0,0,0,0.87,-1.0
300854231,0,0,0,1.0,1.0
300863928,0,0,0,0.99,1.0
300941215,0,0,0,-0.89,1.0
301083436,0,0,0,-0.5,-1.0
301084371,0,0,0,-0.17,1.0
301129740,0,0,0,1.0,1.0
301141964,0,0,0,-0.13,1.0
301181074,0,0,0,-0.99,-1.0
301196304,0,0,0,-0.86,-1.0
301211297,0,0,0,0.5,1.0
301343339,0,0,0,-0.99,-1.0
301387054,0,0,0,0.5,-1.0
301458892,0,0,0,-0.29,1.0
301466258,0,0,0,0.13,1.0
301507996,0,0,0,1.0,1.0
301544947,0,0,0,0.13,1.0
301574144,0,0,0,-1.0,-1.0
301668181,0,0,0,-0.13,1.0
301679558,0,0,0,0.13,1.0
301714679,0,0,0,-0.13,1.0
301883415,0,0,0,0.5,1.0
301891998,0,0,0,0.49,1.0
301999961,0,0,0,0.98,1.0
302003577,0,0,0,-1.0,-1.0
302008585,0,0,0,0.13,1.0
302150220,0,0,0,1.0,1.0
302162252,0,0,0,-0.99,-1.0
302222707,0,0,0,0.13,1.0
302270323,0,0,0,-0.13,-1.0
302335284,0,0,0,1.0,1.0
302352688,0,0,0,0.99,1.0
302470506,0,0,0,-1.0,-1.0
302481074,0,0,0,0.5,1.0
302646768,0,0,0,1.0,-1.0
302698066,0,0,0,0.59,-1.0
302731672,0,0,0,1.0,1.0
302766252,0,0,0,-0.13,1.0
302837396,0,0,0,1.0,1.0
302914353,0,0,0,0.13,1.0
302933826,0,0,0,0.98,1.0
302949535,0,0,0,0.13,1.0
302975840,0,0,0,-0.5,1.0
303054581,0,0,0,0.13,1.0
303056025,0,0,0,-1.0,-1.0
303073492,0,0,0,-0.13,-1.0
303161889,0,0,0,-0.99,-1.0
303295514,0,0,0,-1.0,1.0
303343685,0,0,0,-0.13,1.0
303355201,0,0,0,,1.0
303449703,0,0,0,1.0,1.0
303481389,0,0,0,-0.25,1.0
303489422,0,0,0,0.5,1.0
303508410,0,0,0,-0.13,1.0
303587720,0,0,0,-0.53,1.0
303729097,0,0,0,1.0,1.0
303764766,0,0,0,-0.63,-1.0
303811247,0,0,0,0.5,1.0
303831506,0,0,0,-0.13,-1.0
303835531,0,0,0,-0.13,1.0
303846748,0,0,0,0.99,1.0
303851186,0,0,0,-0.13,-1.0
303945565,0,0,0,-0.5,1.0
303964581,0,0,0,-1.0,-1.0
303988450,0,0,0,-0.91,1.0
304083416,0,0,0,0.5,-1.0
304096576,0,0,0,-1.0,-1.0
304131552,0,0,0,0.13,1.0
304155315,0,0,0,-0.56,1.0
304218346,0,0,0,1.0,1.0
304390872,0,0,0,1.0,1.0
304495710,0,0,0,-1.0,-1.0
304509509,0,0,0,-0.99,-1.0
304571660,0,0,0,0.0,1.0
304622860,0,0,0,-0.13,-1.0
304661552,0,0,0,1.0,-1.0
304681569,0,0,0,-0.13,-1.0
304714597,0,0,0,-0.98,-1.0
304717269,0,0,0,0.49,1.0
304744262,0,0,0,-1.0,-1.0
304753367,0,0,0,-1.0,1.0
304948257,0,0,0,1.0,1.0
304952150,0,0,0,-0.39,1.0
304990697,0,0,0,-1.0,-1.0
305027996,0,0,0,0.99,1.0
305057676,0,0,0,0.5,1.0
305264303,0,0,0,1.0,1.0
305277886,0,0,0,1.0,1.0
305333637,0,0,0,-0.13,1.0
305339770,0,0,0,0.13,1.0
305371954,0,0,0,0.99,1.0
305441541,0,0,0,-1.0,-1.0
305469848,0,0,0,1.0,1.0
305507197,0,0,0,-0.13,-1.0
305635452,0,0,0,0.13,1.0
305666451,0,0,0,1.0,1.0
305695149,0,0,0,0.4,-1.0
305747654,0,0,0,0.13,1.0
305763067,0,0,0,0.99,1.0
305807333,0,0,0,-0.13,1.0
305822222,0,0,0,0.29,1.0
305831501,0,0,0,1.0,1.0
305836155,0,0,0,0.97,1.0
305849741,0,0,0,-0.95,-1.0
305870429,0,0,0,0.98,1.0
306014569,0,0,0,-0.24,1.0
306014586,0,0,0,0.51,-1.0
306026384,0,0,0,1.0,-1.0
306108018,0,0,0,-0.13,-1.0
306239224,0,0,0,0.13,-1.0
306259689,0,0,0,1.0,1.0
306264513,0,0,0,-0.13,-1.0
306361245,0,0,0,-1.0,1.0
306402027,0,0,0,1.0,1.0
306412698,0,0,0,0.13,-1.0
306447431,0,0,0,0.54,1.0
306468790,0,0,0,-0.13,1.0
306522430,0,0,0,0.19,1.0
306542906,0,0,0,,1.0
306569009,0,0,0,-0.13,1.0
306570484,0,0,0,-0.13,-1.0
306587941,0,0,0,0.5,-1.0
306721453,0,0,0,0.36,1.0
306760472,0,0,0,1.0,1.0
306783037,0,0,0,-0.99,-1.0
306897786,0,0,0,0.0,1.0
306931572,0,0,0,0.98,1.0
306957807,0,0,0,1.0,1.0
306964136,0,0,0,-1.0,-1.0
307009168,0,0,0,-1.0,-1.0
307053476,0,0,0,1.0,1.0
307175950,0,0,0,-1.0,1.0
307206136,0,0,0,-1.0,-1.0
307233192,0,0,0,0.13,1.0
307386284,0,1,0,1.0,1.0
307418113,0,0,0,0.5,1.0
307440409,0,0,0,-0.57,-1.0
307443327,0,0,0,1.0,1.0
307542223,0,0,0,-0.99,-1.0
307558157,0,0,0,0.0,1.0
307605570,0,0,0,0.0,1.0
307625488,0,0,0,-0.4,-1.0
307658545,0,0,0,1.0,1.0
307658781,0,0,0,-0.13,-1.0
307673820,0,0,0,1.0,1.0
307693631,0,0,0,1.0,1.0
307842867,0,0,0,1.0,-1.0
307845145,0,0,0,1.0,1.0
307874008,0,0,0,0.5,1.0
307954670,0,0,0,-1.0,-1.0
308022794,0,0,0,0.13,1.0
308025740,0,0,0,-0.46,1.0
308036187,0,0,0,0.32,1.0
308048682,0,0,0,0.55,1.0
308106409,0,0,0,0.99,1.0
308119044,0,0,0,0.99,1.0
308174269,0,0,0,1.0,1.0
308281732,0,0,0,-0.13,-1.0
308320068,0,0,0,0.13,1.0
308349119,0,0,0,0.99,1.0
308442048,0,0,0,1.0,1.0
308478010,0,0,0,0.5,-1.0
308486146,0,0,0,0.0,-1.0
308501895,0,0,0,1.0,1.0
308586288,0,0,0,-0.13,1.0
308620021,0,0,0,-0.85,-1.0
308705157,0,0,0,-0.13,1.0
308728993,0,0,0,1.0,1.0
308737720,0,0,0,-0.53,-1.0
308738728,0,0,0,0.13,-1.0
308826935,0,0,0,-0.13,1.0
308847205,0,0,0,0.5,1.0
308851270,0,0,0,0.5,-1.0
308852798,0,0,0,-0.99,-1.0
309017164,0,0,0,-0.37,-1.0
309041706,0,0,0,0.5,1.0
309071065,0,0,0,1.0,1.0
309138258,0,0,0,1.0,1.0
309150764,0,0,0,1.0,1.0
309280084,0,0,0,-0.52,1.0
309299646,0,0,0,-0.67,-1.0
309302452,0,0,0,-1.0,-1.0
309334506,0,0,0,1.0,-1.0
309382730,0,0,0,1.0,1.0
309386911,0,0,0,0.99,1.0
309410778,0,0,0,-1.0,-1.0
309416492,0,0,0,,1.0
309496528,0,0,0,-0.13,-1.0
309507517,0,0,0,0.84,1.0
309700980,0,0,0,-0.13,-1.0
309713087,0,0,0,-1.0,-1.0
309718208,0,0,0,0.51,1.0
309753938,0,0,0,1.0,1.0
309778124,0,0,0,-0.13,-1.0
309863988,0,0,0,1.0,1.0
309884869,0,0,0,0.0,1.0
309916137,0,0,0,0.13,-1.0
309930974,0,0,0,0.98,1.0
310036985,0,0,0,1.0,1.0
310039954,0,0,0,-0.13,1.0
310045738,0,0,0,0.13,1.0
310050495,0,0,0,1.0,1.0
310215125,0,0,0,0.82,1.0
310223996,0,0,0,-0.96,1.0
310368034,0,0,0,1.0,1.0
310371836,0,0,0,-0.99,-1.0
310388686,0,0,0,1.0,1.0
310526176,0,0,0,0.13,1.0
310543817,0,0,0,-0.99,-1.0
310606654,0,0,0,0.13,1.0
310670502,0,0,0,-0.88,1.0
310692812,0,0,0,,-1.0
310763778,0,0,0,0.0,1.0
310874050,0,0,0,-1.0,-1.0
310879905,0,0,0,-0.13,1.0
310901660,0,0,0,0.13,-1.0
311083302,0,0,0,1.0,1.0
311095470,0,0,0,0.5,1.0
311175708,0,0,0,-0.13,1.0
311267034,0,0,0,-0.5,-1.0
311306407,0,0,0,0.13,1.0
311367661,0,0,0,0.71,1.0
311437131,0,0,0,0.0,1.0
311470453,0,0,0,-0.13,-1.0
311522020,0,0,0,1.0,1.0
311531602,0,0,0,-0.13,1.0
311707877,0,0,0,1.0,1.0
311719312,0,0,0,1.0,1.0
311801053,0,0,0,1.0,1.0
311827388,0,0,0,-0.33,1.0
311835129,0,0,0,0.99,-1.0
311848365,0,0,0,0.0,1.0
311904374,0,0,0,-1.0,1.0
312007670,0,0,0,0.13,1.0
312021281,0,0,0,0.5,1.0
312059603,0,0,0,1.0,1.0
312097188,0,0,0,1.0,1.0
312117714,0,0,0,-0.99,-1.0
312153562,0,0,0,0.99,1.0
312209876,0,0,0,-0.05,-1.0
312221699,0,0,0,,1.0
312303401,0,0,0,0.99,1.0
312304997,0,0,0,1.0,1.0
312309668,0,0,0,-0.13,1.0
312312938,0,0,0,0.5,1.0
312320845,0,0,0,1.0,1.0
312357382,0,0,0,0.13,1.0
312387693,0,0,0,1.0,1.0
312419810,0,0,0,-0.99,-1.0
312428145,0,0,0,-0.53,-1.0
312583280,0,0,0,-1.0,-1.0
312640591,0,0,0,0.13,1.0
312732413,0,0,0,-0.13,1.0
312777507,0,0,0,-0.99,-1.0
312779386,0,0,0,0.13,-1.0
312810185,0,0,0,-0.31,1.0
312810660,0,0,0,0.13,1.0
312841640,0,0,0,1.0,1.0
312844205,0,0,0,-1.0,-1.0
312900109,0,0,0,0.9,1.0
312907348,0,0,0,1.0,1.0
312915335,0,0,0,1.0,1.0
312921505,0,0,0,-0.13,1.0
312921521,0,0,0,-0.13,1.0
312923494,0,0,0,1.0,1.0
312930534,0,0,0,-0.13,1.0
312980441,0,0,0,-1.0,1.0
313093497,0,0,0,-0.13,-1.0
313122326,0,0,0,-0.13,1.0
313138051,0,0,0,-1.0,-1.0
313194272,0,0,0,,-1.0
313283631,0,0,0,1.0,1.0
313303545,0,0,0,-0.13,1.0
313403250,0,0,0,1.0,1.0
313410189,0,0,0,1.0,1.0
313421719,0,0,0,1.0,1.0
313422341,0,0,0,-1.0,-1.0
313577802,0,0,0,0.13,1.0
313695564,0,0,0,-0.95,-1.0
313729265,0,0,0,0.13,1.0
313769265,0,0,0,0.33,-1.0
313792327,0,0,0,-1.0,-1.0
313822431,0,0,0,-0.5,1.0
313910348,0,0,0,-0.7,-1.0
313961177,0,0,0,-0.13,1.0
313991255,0,0,0,0.5,1.0
313994413,0,0,0,0.58,1.0
314036077,0,0,0,0.0,-1.0
314049193,0,0,0,-0.99,-1.0
314051324,0,0,0,1.0,-1.0
314138329,0,0,0,-0.99,-1.0
314186533,0,0,0,0.13,-1.0
314198549,0,0,0,,1.0
314216177,0,0,0,0.5,1.0
314217043,0,0,0,,1.0
314302023,0,0,0,0.46,1.0
314313849,0,1,0,-0.63,1.0
314318056,0,0,0,-0.26,1.0
314337463,0,0,0,0.49,1.0
314338660,0,0,0,0.13,1.0
314363173,0,0,0,-0.13,1.0
314453067,0,0,0,-1.0,-1.0
314556732,0,0,0,-1.0,1.0
314614005,0,0,0,-1.0,-1.0
314706333,0,0,0,1.0,1.0
314748156,0,0,0,-0.13,1.0
314835784,0,0,0,0.13,1.0
314890643,0,0,0,-0.13,1.0
314960262,0,0,0,0.71,1.0
314976350,0,0,0,0.5,1.0
315003080,0,0,0,-0.5,-1.0
315085281,0,0,0,-1.0,-1.0
315256867,0,0,0,-0.91,1.0
315289165,0,0,0,0.47,1.0
315415131,0,0,0,-0.13,-1.0
315471982,0,0,0,0.13,1.0
315507159,0,0,0,1.0,1.0
315580530,0,0,0,-0.13,1.0
315595746,0,0,0,-1.0,1.0
315614757,0,0,0,-0.93,-1.0
315617683,0,0,0,1.0,1.0
315622883,0,0,0,1.0,1.0
315625352,0,0,0,-0.5,1.0
315641023,0,0,0,0.0,1.0
315662400,0,0,0,0.5,1.0
315671175,0,0,0,1.0,1.0
315707548,0,0,0,0.5,1.0
315711574,0,0,0,-0.13,1.0
315837762,0,0,0,-0.13,1.0
315858815,0,0,0,0.5,1.0
315885576,0,0,0,0.13,1.0
315912541,0,0,0,1.0,1.0
316021777,0,0,0,1.0,1.0
316023923,0,0,0,-0.13,1.0
316034400,0,0,0,-1.0,-1.0
316110521,0,0,0,-0.35,-1.0
316178437,0,0,0,0.99,1.0
316306406,0,0,0,0.5,1.0
316332413,0,0,0,-0.5,-1.0
316346552,0,0,0,0.13,-1.0
316370475,0,0,0,0.99,1.0
316408160,0,0,0,0.5,1.0
316423726,0,0,0,0.71,1.0
316526392,0,0,0,1.0,1.0
316579275,0,0,0,-0.5,1.0
316584477,0,0,0,-0.13,1.0
316588169,0,0,0,-1.0,-1.0
316589635,0,0,0,1.0,1.0
316686396,0,0,0,-0.13,1.0
316697568,0,0,0,-0.13,-1.0
316710831,0,0,0,1.0,1.0
316722710,0,0,0,-1.0,-1.0
316737060,0,1,0,-0.86,-1.0
316807174,0,0,0,1.0,1.0
316853187,0,0,0,-1.0,-1.0
316859560,0,0,0,-0.35,1.0
316871719,0,0,0,-0.13,1.0
317043133,0,0,0,-0.99,-1.0
317438622,0,0,0,0.13,-1.0
317443214,0,0,0,0.13,1.0
317456332,0,0,0,-0.31,1.0
317472040,0,0,0,-0.13,1.0
317477596,0,0,0,-0.13,-1.0
317545711,0,0,0,0.45,1.0
317673517,0,0,0,1.0,1.0
317677131,0,0,0,-1.0,-1.0
317769600,0,0,0,0.5,-1.0
317789485,0,0,0,1.0,1.0
317827306,0,0,0,0.5,1.0
317875605,0,0,0,0.13,1.0
317876266,0,0,0,0.99,1.0
317893096,0,0,0,0.13,1.0
317912645,0,0,0,-0.13,1.0
317948864,0,0,0,1.0,1.0
317952440,0,0,0,1.0,1.0
317958782,0,0,0,1.0,1.0
317970213,0,0,0,1.0,1.0
317987137,0,0,0,0.0,1.0
318093076,0,0,0,0.13,1.0
318109646,0,0,0,-1.0,1.0
318171575,0,0,0,-0.13,1.0
318179706,0,0,0,-0.99,1.0
318226561,0,0,0,-0.71,-1.0
318238290,0,0,0,0.99,1.0
318243480,0,0,0,1.0,1.0
318311723,0,0,0,0.5,1.0
318354700,0,0,0,0.5,-1.0
318419742,0,0,0,0.27,1.0
318436826,0,0,0,0.13,1.0
318468830,0,0,0,1.0,1.0
318525908,0,0,0,-0.13,1.0
318581987,0,0,0,0.5,1.0
318586287,0,0,0,1.0,1.0
318598711,0,0,0,,1.0
318603869,0,0,0,0.0,1.0
318617272,0,0,0,-0.13,1.0
318652295,0,0,0,-0.37,-1.0
318688189,0,0,0,-0.99,-1.0
318691323,0,0,0,0.29,-1.0
318824480,0,0,0,-0.92,1.0
318842010,0,0,0,-0.97,1.0
318851803,0,0,0,-0.13,-1.0
318953245,0,0,0,,-1.0
319010309,0,0,0,1.0,1.0
319054115,0,0,0,0.13,1.0
319103717,0,0,0,0.78,1.0
319160532,0,0,0,0.49,1.0
319211172,0,0,0,1.0,1.0
319240755,0,0,0,0.38,1.0
319250688,0,0,0,0.67,1.0
319310039,0,0,0,-0.13,-1.0
319333933,0,0,0,-0.5,-1.0
319348103,0,0,0,,-1.0
319405067,0,0,0,0.13,-1.0
319472048,0,0,0,-0.13,-1.0
319539167,0,0,0,0.5,1.0
319669927,0,0,0,-0.42,1.0
319749260,0,0,0,1.0,1.0
319935559,0,0,0,1.0,1.0
320121002,0,1,0,-0.5,1.0
320122908,0,0,0,0.91,1.0
320180116,0,0,0,-1.0,-1.0
320231311,0,0,0,0.2,1.0
320263280,0,0,0,0.55,1.0
320360737,0,0,0,-0.13,1.0
320426724,0,0,0,0.47,1.0
320440287,0,0,0,1.0,1.0
320466271,0,0,0,0.63,-1.0
320520085,0,0,0,1.0,1.0
320550537,0,0,0,0.13,1.0
320553038,0,0,0,0.13,-1.0
320559278,0,0,0,1.0,1.0
320559703,0,0,0,0.0,1.0
320590890,0,0,0,-0.13,1.0
320622563,0,0,0,1.0,1.0
320837180,0,0,0,0.5,-1.0
320846622,0,0,0,0.74,1.0
320869770,0,0,0,-0.13,1.0
320914294,0,0,0,-1.0,1.0
320918271,0,0,0,1.0,1.0
320964515,0,0,0,-0.13,1.0
321015229,0,0,0,-0.13,-1.0
321044675,0,0,0,-0.65,1.0
321057841,0,0,0,0.5,1.0
321081420,0,0,0,0.13,1.0
321086393,0,0,0,1.0,1.0
321120647,0,0,0,-0.13,1.0
321153091,0,0,0,0.0,1.0
321171096,0,0,0,-1.0,-1.0
321179024,0,0,0,-0.13,-1.0
321179066,0,0,0,-0.13,1.0
321375071,0,0,0,-1.0,-1.0
321482980,0,0,0,0.0,-1.0
321529386,0,0,0,-0.5,1.0
321577222,0,0,0,-0.98,-1.0
321585815,0,0,0,-0.13,1.0
321602115,0,0,0,1.0,1.0
321624036,0,0,0,-0.07,1.0
321677320,0,0,0,-0.3,-1.0
321768352,0,0,0,0.13,-1.0
321791863,0,0,0,1.0,1.0
321798179,0,0,0,1.0,1.0
321853729,0,0,0,-0.99,-1.0
321870977,0,0,0,-0.79,1.0
321964849,0,0,0,-0.99,-1.0
322022585,0,0,0,-1.0,-1.0
322032405,0,0,0,0.5,1.0
322269968,0,0,0,0.13,1.0
322302928,0,0,0,0.5,1.0
322303531,0,0,0,0.7,1.0
322414129,0,0,0,-1.0,-1.0
322510387,0,0,0,-0.13,1.0
322622440,0,0,0,1.0,1.0
322734780,0,0,0,0.13,1.0
322750676,0,0,0,1.0,1.0
322809686,0,0,0,0.13,1.0
322821252,0,0,0,0.71,1.0
322845680,0,0,0,1.0,1.0
322888088,0,0,0,1.0,1.0
322946115,0,0,0,0.13,1.0
322967303,0,0,0,0.13,1.0
323003404,0,0,0,0.13,1.0
323025810,0,0,0,0.0,1.0
323062674,0,0,0,-1.0,-1.0
323096633,0,0,0,,-1.0
323117906,0,0,0,0.99,1.0
323138208,0,0,0,0.5,1.0
323174472,0,0,0,-0.89,1.0
323278384,0,0,0,1.0,1.0
323314756,0,0,0,0.99,-1.0
323364074,0,0,0,1.0,1.0
323401848,0,0,0,-1.0,-1.0
323438154,0,0,0,-0.13,-1.0
323571683,0,0,0,-0.13,1.0
323573299,0,0,0,-0.93,-1.0
323597129,0,0,0,-0.5,-1.0
323673945,0,0,0,1.0,1.0
323743779,0,0,0,-0.98,1.0
323918921,0,0,0,0.0,1.0
323946418,0,0,0,-1.0,1.0
323955730,0,0,0,1.0,1.0
324043163,0,0,0,-0.5,1.0
324061580,0,0,0,0.13,1.0
324158811,0,0,0,1.0,1.0
324184712,0,0,0,-0.5,-1.0
324200219,0,0,0,0.98,1.0
324260186,0,0,0,0.13,1.0
324267952,0,0,0,0.5,-1.0
324375514,0,0,0,0.99,1.0
324533200,0,0,0,-0.13,1.0
324553939,0,0,0,1.0,1.0
324559203,0,0,0,-0.98,-1.0
324573327,0,0,0,0.02,1.0
324603068,0,0,0,,1.0
324607720,0,0,0,1.0,1.0
324646164,0,0,0,-0.13,1.0
324658473,0,0,0,-0.13,-1.0
324668826,0,0,0,0.99,1.0
324733035,0,0,0,-0.13,-1.0
324736569,0,0,0,0.66,1.0
324737344,0,0,0,0.76,-1.0
324794682,0,0,0,0.99,1.0
324804239,0,0,0,0.73,1.0
324826684,0,0,0,-0.13,1.0
324854740,0,0,0,1.0,1.0
324859439,0,0,0,-0.13,-1.0
324919286,0,0,0,-1.0,-1.0
324970403,0,0,0,0.94,1.0
325023801,0,0,0,-0.13,1.0
325037609,0,0,0,0.13,1.0
325077136,0,0,0,-0.48,-1.0
325085366,0,0,0,0.97,1.0
325102438,0,0,0,0.13,1.0
325120858,0,0,0,-0.87,-1.0
325164689,0,0,0,1.0,1.0
325165153,0,0,0,1.0,1.0
325220133,0,0,0,1.0,1.0
325245313,0,0,0,-0.5,1.0
325289769,0,0,0,-0.13,1.0
325318797,0,0,0,-0.5,-1.0
325407636,0,0,0,0.13,1.0
325471204,0,0,0,,-1.0
325557483,0,0,0,-0.96,1.0
325572164,0,0,0,-0.13,1.0
325614433,0,0,0,1.0,1.0
325620988,0,0,0,0.0,-1.0
325650015,0,0,0,-0.48,1.0
325653836,0,0,0,1.0,1.0
325666154,0,0,0,-0.13,-1.0
325670288,0,0,0,-0.13,1.0
325700909,0,0,0,0.13,1.0
325736756,0,0,0,0.5,1.0
325741813,0,0,0,1.0,1.0
325755553,0,0,0,-0.13,1.0
325799656,0,1,0,1.0,1.0
325809625,0,0,0,-1.0,-1.0
325812952,0,0,0,,1.0
325861815,0,0,0,0.13,1.0
325899047,0,0,0,0.0,-1.0
325984403,0,0,0,-0.13,1.0
326033382,0,0,0,1.0,1.0
326069947,0,0,0,-0.13,-1.0
326122357,0,0,0,0.13,1.0
326171116,1,0,0,-0.49,-1.0
326331749,0,0,0,1.0,1.0
326361348,0,0,0,0.55,1.0
326372311,0,0,0,0.49,-1.0
326444302,0,0,0,-0.13,1.0
326452565,0,0,0,1.0,1.0
326458375,0,0,0,1.0,1.0
326498454,0,0,0,0.82,1.0
326560455,0,0,0,0.13,1.0
326595348,0,0,0,0.1,-1.0
326598792,0,0,0,0.0,1.0
326737873,0,0,0,0.13,1.0
326787427,0,0,0,0.13,1.0
326797246,0,0,0,-1.0,-1.0
326852293,0,0,0,1.0,1.0
326901992,0,0,0,1.0,1.0
326930750,0,0,0,0.0,-1.0
326940327,0,0,0,1.0,1.0
327018130,0,0,0,0.38,1.0
327018298,0,0,0,-0.5,-1.0
327019117,0,0,0,-0.13,-1.0
327028612,0,0,0,0.13,1.0
327158736,0,0,0,0.5,-1.0
327174033,0,0,0,0.41,1.0
327194221,0,0,0,-0.99,1.0
327233517,0,0,0,-0.46,1.0
327241537,0,0,0,-0.13,-1.0
327275935,0,0,0,-1.0,-1.0
327282749,0,0,0,1.0,1.0
327337581,0,0,0,0.43,1.0
327580968,0,0,0,0.13,1.0
327603527,0,0,0,1.0,1.0
327689880,0,0,0,0.57,1.0
327716575,0,0,0,0.13,1.0
327722820,0,0,0,-1.0,1.0
327770846,0,0,0,1.0,1.0
327772890,0,0,0,0.35,1.0
327849926,0,0,0,-1.0,-1.0
327882142,0,0,0,-0.68,-1.0
327919820,0,0,0,0.0,-1.0
327944165,0,0,0,-0.97,-1.0
328064053,0,0,0,0.5,1.0
328077042,0,0,0,-0.75,1.0
328138834,0,0,0,-0.13,1.0
328174185,0,0,0,0.5,1.0
328181405,0,0,0,0.99,1.0
328232294,0,0,0,-0.13,-1.0
328281594,0,0,0,1.0,1.0
328291329,0,0,0,-0.13,1.0
328364537,0,0,0,-0.13,1.0
328373854,0,0,0,0.97,1.0
328533832,0,0,0,1.0,1.0
328558295,0,0,0,-1.0,-1.0
328599321,0,0,0,-1.0,-1.0
328624166,0,0,0,-0.59,1.0
328655408,0,0,0,0.13,-1.0
328665509,0,0,0,0.0,-1.0
328753729,0,0,0,-0.13,-1.0
328765973,0,0,0,0.35,1.0
328784992,0,0,0,0.13,1.0
328816277,0,0,0,-0.13,1.0
328830821,0,0,0,-1.0,-1.0
328831065,0,0,0,0.99,1.0
329093160,0,0,0,1.0,1.0
329114836,0,0,0,-1.0,-1.0
329184224,0,0,0,0.13,-1.0
329579780,0,0,0,0.5,1.0
329590314,0,0,0,-0.13,1.0
329656577,0,0,0,-0.13,1.0
329774461,0,0,0,-0.13,1.0
330001139,0,0,0,0.92,-1.0
330072590,0,0,0,-0.13,1.0
330091219,0,0,0,1.0,1.0
330112741,1,0,0,0.49,1.0
330166328,0,0,0,0.99,1.0
330169899,0,0,0,0.5,1.0
330220973,0,0,0,0.13,1.0
330264878,0,0,0,1.0,1.0
330375746,0,0,0,-0.95,1.0
330415617,0,0,0,0.71,1.0
330416945,0,0,0,0.13,1.0
330425119,0,0,0,0.36,1.0
330484437,0,0,0,-1.0,-1.0
330541879,0,0,0,-0.13,-1.0
330612999,0,0,0,0.47,1.0
330706531,0,0,0,-1.0,-1.0
330737541,0,0,0,1.0,1.0
330746907,0,0,0,0.46,1.0
330771756,0,0,0,0.13,1.0
330805795,0,0,0,1.0,1.0
330816874,0,0,0,0.13,1.0
331118019,0,0,0,-0.5,1.0
331123200,0,0,0,-0.13,1.0
331171334,0,0,0,-0.52,-1.0
331171587,0,0,0,0.13,-1.0
331178094,0,0,0,-0.97,-1.0
331181398,0,0,0,-1.0,1.0
331262742,0,1,0,-0.13,-1.0
331266026,0,0,0,-0.29,1.0
331316746,0,0,0,-0.13,-1.0
331352372,0,0,0,0.88,1.0
331378436,0,0,0,0.0,1.0
331422421,0,0,0,0.5,1.0
331440104,0,0,0,-0.99,-1.0
331479644,0,0,0,-0.13,1.0
331622123,0,0,0,-0.99,-1.0
331657637,0,0,0,0.0,-1.0
331678158,0,0,0,0.43,1.0
331692185,0,0,0,-0.13,-1.0
331698629,0,0,0,-0.13,1.0
331704167,0,0,0,1.0,1.0
331766506,0,0,0,-0.13,-1.0
331912065,0,0,0,0.0,1.0
331997723,0,0,0,0.0,1.0
331998109,0,0,0,0.5,1.0
332176640,0,0,0,1.0,1.0
